title,budget,revenue,runtime,genres,popularity,vote_average,vote_count,belongs_to_collection,director,lead_actor,profit,profit_margin,release__year,production_company,genre1,genre2,genre3
Sweet November,40000000,65754228,119,"['Drama', 'Romance']",3.5992,6.869,1348,False,Pat O'Connor,Keanu Reeves,25754228,0.3916740988883635,2001,Bel Air Entertainment,Drama,Romance,
Planes,50000000,219788712,91,"['Animation', 'Family', 'Adventure', 'Comedy']",3.5979,5.9,1727,True,Klay Hall,Dane Cook,169788712,0.7725087901693514,2013,Walt Disney Pictures,Animation,Family,Adventure
Tusk,3000000,1882074,105,"['Comedy', 'Horror']",3.5972,5.5,1456,False,Kevin Smith,Michael Parks,-1117926,-0.5939862088313211,2014,Phase 4 Films,Comedy,Horror,
Gangster Squad,60000000,105200000,113,"['Crime', 'Drama', 'Action', 'Thriller']",3.5936,6.372,4095,False,Ruben Fleischer,Josh Brolin,45200000,0.4296577946768061,2013,Village Roadshow Pictures,Crime,Drama,Action
"Everything, Everything",10000000,61621140,96,"['Drama', 'Romance']",3.5904,7.244,3696,False,Stella Meghie,Amandla Stenberg,51621140,0.8377180298839002,2017,Alloy Entertainment,Drama,Romance,
Spy Kids: All the Time in the World,27000000,85564310,89,"['Family', 'Comedy', 'Action', 'Adventure', 'Drama', 'Fantasy', 'Science Fiction']",3.5892,4.691,1005,True,Robert Rodriguez,Jessica Alba,58564310,0.6844478731845088,2011,Dimension Films,Family,Comedy,Action
Burlesque,55000000,89500000,119,"['Drama', 'Romance']",3.5888,7.202,2276,False,Steve Antin,Cher,34500000,0.3854748603351955,2010,Screen Gems,Drama,Romance,
Walking Tall,46000000,57223888,86,"['Adventure', 'Drama', 'Action', 'Thriller']",3.5884,6.322,1542,True,Kevin Bray,Dwayne Johnson,11223888,0.1961399057680247,2004,Mandeville Films,Adventure,Drama,Action
Basic Instinct 2,70000000,38629478,114,"['Crime', 'Mystery', 'Thriller']",3.5849,5.0,785,True,Michael Caton-Jones,Sharon Stone,-31370522,-0.8120876497476875,2006,Metro-Goldwyn-Mayer,Crime,Mystery,Thriller
Death at a Funeral,21000000,49050886,92,['Comedy'],3.5845,5.855,996,False,Neil LaBute,Chris Rock,28050886,0.571873176765859,2010,Parabolic Pictures,Comedy,,
Red Lights,14000000,13551174,114,['Thriller'],3.5844,6.189,1293,False,Rodrigo Cortés,Cillian Murphy,-448826,-0.03312082038058105,2012,Attitude Pinículas y Films A.I.E.,Thriller,,
"10,000 BC",105000000,269784201,109,"['Adventure', 'Action', 'Drama', 'Fantasy']",3.5767,5.5,3008,False,Roland Emmerich,Steven Strait,164784201,0.6108000408815637,2008,Centropolis Entertainment,Adventure,Action,Drama
The Life of David Gale,50000000,38955598,130,"['Drama', 'Thriller', 'Crime']",3.5744,7.439,2067,False,Alan Parker,Kevin Spacey,-11044402,-0.28351257757614196,2003,Mikona Productions,Drama,Thriller,Crime
Match Point,15000000,85306374,124,"['Drama', 'Thriller', 'Crime', 'Romance']",3.5712,7.4,4151,False,Woody Allen,Jonathan Rhys Meyers,70306374,0.8241631979340723,2005,BBC Film,Drama,Thriller,Crime
Bring It On,28000000,90449929,98,['Comedy'],3.5619,6.249,1740,True,Peyton Reed,Kirsten Dunst,62449929,0.6904364623658246,2000,Universal Pictures,Comedy,,
Marry Me,23000000,44000000,112,"['Romance', 'Comedy', 'Music']",3.5567,6.634,1038,False,Kat Coiro,Jennifer Lopez,21000000,0.4772727272727273,2022,Nuyorican Productions,Romance,Comedy,Music
A Ghost Story,100000,1929659,93,"['Drama', 'Fantasy', 'Mystery', 'Romance']",3.5553,7.1,2372,False,David Lowery,Casey Affleck,1829659,0.9481773722714739,2017,Sailor Bear,Drama,Fantasy,Mystery
The Front Room,3500000,3165361,95,['Horror'],3.5532,5.184,87,False,Max Eggers,Brandy Norwood,-334639,-0.10571906332326708,2024,A24,Horror,,
Shaft,30000000,21360215,111,"['Action', 'Crime', 'Comedy', 'Mystery']",3.5515,6.54,1758,True,Tim Story,Samuel L. Jackson,-8639785,-0.4044802451660716,2019,Davis Entertainment,Action,Crime,Comedy
Halloween,15000000,80460948,110,['Horror'],3.55,6.2,2407,True,Rob Zombie,Tyler Mane,65460948,0.8135741577392303,2007,Dimension Films,Horror,,
The Family Man,60000000,124700000,125,"['Comedy', 'Drama', 'Romance', 'Fantasy']",3.5497,6.8,2032,False,Brett Ratner,Nicolas Cage,64700000,0.5188452285485164,2000,Beacon Pictures,Comedy,Drama,Romance
Harold & Kumar Escape from Guantanamo Bay,12000000,43493123,101,"['Comedy', 'Adventure']",3.5419,6.295,1518,True,Jon Hurwitz,John Cho,31493123,0.7240943125652302,2008,New Line Cinema,Comedy,Adventure,
Trance,20000000,24300000,101,"['Thriller', 'Crime', 'Drama', 'Mystery']",3.5411,6.622,2220,False,Danny Boyle,James McAvoy,4300000,0.17695473251028807,2013,Pathé,Thriller,Crime,Drama
The Death of Stalin,13000000,24600000,107,"['Comedy', 'Drama', 'History']",3.5403,7.0,1949,False,Armando Iannucci,Steve Buscemi,11600000,0.4715447154471545,2017,Gaumont,Comedy,Drama,History
Inkheart,60000000,62803180,106,"['Adventure', 'Family', 'Fantasy']",3.5402,6.291,2138,False,Iain Softley,Brendan Fraser,2803180,0.0446343640560876,2008,New Line Cinema,Adventure,Family,Fantasy
City of Ember,55000000,17869048,90,"['Adventure', 'Family', 'Fantasy']",3.5393,6.34,1767,False,Gil Kenan,Saoirse Ronan,-37130952,-2.077947969024427,2008,Playtone,Adventure,Family,Fantasy
Vice,60000000,76100000,132,"['Drama', 'Comedy']",3.538,7.018,3415,False,Adam McKay,Christian Bale,16100000,0.21156373193166886,2018,Annapurna Pictures,Drama,Comedy,
The World's End,20000000,46100000,109,"['Comedy', 'Action', 'Science Fiction']",3.5354,6.808,5527,False,Edgar Wright,Simon Pegg,26100000,0.5661605206073753,2013,Big Talk Studios,Comedy,Action,Science Fiction
The Farewell,250300,23076657,100,"['Comedy', 'Drama']",3.5345,7.42,1442,False,Lulu Wang,Zhao Shuzhen,22826357,0.9891535416070014,2019,Big Beach,Comedy,Drama,
Begin Again,8000000,63500000,104,"['Comedy', 'Music', 'Romance', 'Drama']",3.5341,7.229,3833,False,John Carney,Mark Ruffalo,55500000,0.8740157480314961,2014,Likely Story,Comedy,Music,Romance
Stuart Little 2,120000000,169956806,78,"['Family', 'Adventure', 'Comedy']",3.5295,5.76,2439,True,Rob Minkoff,Michael J. Fox,49956806,0.2939382492278656,2002,Columbia Pictures,Family,Adventure,Comedy
The Three Musketeers,75000000,132274484,110,"['Adventure', 'Action', 'Thriller']",3.5286,5.794,2661,False,Paul W. S. Anderson,Logan Lerman,57274484,0.4329972211420609,2011,Summit Entertainment,Adventure,Action,Thriller
Barefoot,6000000,15071,90,"['Comedy', 'Drama', 'Romance']",3.5232,6.629,641,False,Andrew Fleming,Evan Rachel Wood,-5984929,-397.11558622520073,2014,WhiteFlame Productions,Comedy,Drama,Romance
The Boss Baby,125000000,527965936,97,"['Animation', 'Comedy', 'Family']",3.5221,6.452,7207,True,Tom McGrath,Alec Baldwin,402965936,0.7632423012987717,2017,DreamWorks Animation,Animation,Comedy,Family
Gothika,40000000,141591324,98,"['Horror', 'Thriller', 'Mystery']",3.5221,6.108,2328,False,Mathieu Kassovitz,Halle Berry,101591324,0.7174968149884664,2003,Dark Castle Entertainment,Horror,Thriller,Mystery
The Next Three Days,30000000,67448651,133,"['Romance', 'Drama', 'Thriller', 'Crime']",3.5199,7.084,2918,False,Paul Haggis,Russell Crowe,37448651,0.5552171977464753,2010,Hwy61,Romance,Drama,Thriller
Johnny English,40000000,160466000,89,"['Adventure', 'Action', 'Comedy']",3.5191,6.276,3551,True,Peter Howitt,Rowan Atkinson,120466000,0.750726010494435,2003,Working Title Films,Adventure,Action,Comedy
Snitch,35000000,42930462,112,"['Thriller', 'Drama', 'Action']",3.5147,6.116,2382,False,Ric Roman Waugh,Dwayne Johnson,7930462,0.18472808422140904,2013,Exclusive Media,Thriller,Drama,Action
Dallas Buyers Club,5000000,55736588,117,"['Drama', 'History']",3.5125,7.92,8641,False,Jean-Marc Vallée,Matthew McConaughey,50736588,0.9102923200106903,2013,Truth Entertainment,Drama,History,
Percy Jackson: Sea of Monsters,90000000,199850315,106,"['Adventure', 'Family', 'Fantasy']",3.5106,6.0,5183,True,Thor Freudenthal,Logan Lerman,109850315,0.5496629564982172,2013,Fox 2000 Pictures,Adventure,Family,Fantasy
Monster-in-Law,43000000,154749918,101,"['Romance', 'Comedy']",3.5105,6.2,1682,False,Robert Luketic,Jennifer Lopez,111749918,0.7221323244901493,2005,New Line Cinema,Romance,Comedy,
The Grudge,10000000,183474602,92,"['Horror', 'Mystery', 'Thriller']",3.5104,5.908,3003,True,Takashi Shimizu,Sarah Michelle Gellar,173474602,0.945496543439838,2004,Ghost House Pictures,Horror,Mystery,Thriller
How to Be Single,38000000,112343513,110,"['Comedy', 'Romance']",3.51,6.266,3241,False,Christian Ditter,Dakota Johnson,74343513,0.6617517203685807,2016,New Line Cinema,Comedy,Romance,
Eight Legged Freaks,30000000,45900000,99,"['Action', 'Comedy', 'Horror', 'Thriller']",3.5089,5.8,1271,False,Ellory Elkayem,David Arquette,15900000,0.3464052287581699,2002,Centropolis Entertainment,Action,Comedy,Horror
The Unholy,10000000,30832137,99,"['Horror', 'Mystery']",3.5082,6.58,2191,False,Evan Spiliotopoulos,Jeffrey Dean Morgan,20832137,0.6756630914036221,2021,Ghost House Pictures,Horror,Mystery,
Save the Last Dance,13000000,131706809,113,"['Drama', 'Family', 'Romance', 'Music']",3.5078,6.519,1285,True,Thomas Carter,Julia Stiles,118706809,0.9012959155361512,2001,MTV Films,Drama,Family,Romance
The War with Grandpa,18000000,43387445,98,"['Comedy', 'Family']",3.5058,6.434,985,False,Tim Hill,Robert De Niro,25387445,0.5851334412524176,2020,Marro Films,Comedy,Family,
A Christmas Carol,200000000,325286646,94,"['Animation', 'Family', 'Fantasy']",3.5052,6.889,4676,False,Robert Zemeckis,Jim Carrey,125286646,0.3851576679849317,2009,Walt Disney Pictures,Animation,Family,Fantasy
Battle of the Sexes,25000000,12638526,121,"['Drama', 'Comedy', 'History']",3.5048,6.766,1881,False,Jonathan Dayton,Emma Stone,-12361474,-0.9780787727935996,2017,Fox Searchlight Pictures,Drama,Comedy,History
Woody Woodpecker,10000000,15316635,91,"['Comedy', 'Family', 'Animation']",3.5006,6.6,733,True,Alex Zamm,Eric Bauza,5316635,0.3471150810866747,2017,Universal Pictures,Comedy,Family,Animation
Seven Psychopaths,15000000,33035736,110,"['Comedy', 'Crime']",3.5004,6.821,4012,False,Martin McDonagh,Colin Farrell,18035736,0.5459462443942523,2012,BFI,Comedy,Crime,
The Signal,4000000,2665322,97,"['Thriller', 'Science Fiction']",3.4975,6.005,1718,False,William Eubank,Brenton Thwaites,-1334678,-0.5007567565945128,2014,Signal Film Group,Thriller,Science Fiction,
Brooklyn,11000000,62076141,111,"['Romance', 'Drama', 'History']",3.4974,7.314,3132,False,John Crowley,Saoirse Ronan,51076141,0.8227982631845623,2015,Wildgaze Films,Romance,Drama,History
Bedazzled,48000000,90383208,93,"['Fantasy', 'Comedy', 'Romance']",3.4944,6.1,1953,False,Harold Ramis,Brendan Fraser,42383208,0.46892790085521197,2000,KirchMedia,Fantasy,Comedy,Romance
Hacker,2000000,11239,95,"['Crime', 'Drama', 'Thriller']",3.4939,6.3,308,False,Akan Satayev,Callan McAuliffe,-1988761,-176.95177506895632,2016,Satai Film,Crime,Drama,Thriller
Inland Empire,15000000,4304157,180,"['Horror', 'Thriller', 'Mystery', 'Drama', 'Fantasy']",3.4915,7.014,1152,False,David Lynch,Laura Dern,-10695843,-2.4850029866475594,2006,Absurda,Horror,Thriller,Mystery
Wolf Creek 2,8000000,9630444,106,"['Horror', 'Thriller']",3.491,6.423,665,True,Greg McLean,John Jarratt,1630444,0.1693010208044406,2013,True Crime Australia,Horror,Thriller,
The American,20000000,67900000,104,"['Crime', 'Drama', 'Thriller']",3.4899,5.97,1390,False,Anton Corbijn,George Clooney,47900000,0.7054491899852725,2010,Twins Financing,Crime,Drama,Thriller
Green Zone,100000000,94882889,115,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",3.4891,6.481,2231,False,Paul Greengrass,Matt Damon,-5117111,-0.05393080937912841,2010,Universal Pictures,War,Action,Adventure
Frida,12000000,56298474,123,"['Drama', 'Romance']",3.4875,7.405,2055,False,Julie Taymor,Salma Hayek Pinault,44298474,0.7868503505086124,2002,Miramax,Drama,Romance,
The Condemned,20000000,8600000,113,"['Action', 'Thriller']",3.4773,6.1,803,True,Scott Wiper,Steve Austin,-11400000,-1.3255813953488371,2007,Condemned Productions,Action,Thriller,
Mary Poppins Returns,130000000,348807090,131,"['Fantasy', 'Family', 'Comedy']",3.4769,6.51,3354,True,Rob Marshall,Emily Blunt,218807090,0.6273011537695521,2018,Walt Disney Pictures,Fantasy,Family,Comedy
Luther,30000000,29400000,123,"['Drama', 'History']",3.4759,6.435,316,False,Eric Till,Joseph Fiennes,-600000,-0.02040816326530612,2003,NFP Teleart Berlin,Drama,History,
Daddy Day Care,60000000,164433867,92,"['Comedy', 'Family']",3.4758,5.901,2150,True,Steve Carr,Eddie Murphy,104433867,0.6351116646791503,2003,Revolution Studios,Comedy,Family,
The Dukes of Hazzard,50000000,110803676,104,"['Comedy', 'Adventure', 'Action']",3.4742,5.559,1207,True,Jay Chandrasekhar,Johnny Knoxville,60803676,0.5487514331203236,2005,WV Films III,Comedy,Adventure,Action
Aquamarine,12000000,23006849,103,"['Fantasy', 'Romance', 'Family', 'Comedy']",3.4726,6.45,1509,False,Elizabeth Allen Rosenbaum,Emma Roberts,11006849,0.4784161881533625,2006,Fox 2000 Pictures,Fantasy,Romance,Family
John Tucker Must Die,18000000,68844775,87,"['Comedy', 'Romance']",3.4695,6.118,1399,False,Betty Thomas,Jesse Metcalfe,50844775,0.738542249575222,2006,John US Productions,Comedy,Romance,
The November Man,15000000,32600000,108,"['Crime', 'Action', 'Thriller']",3.4684,6.109,1513,False,Roger Donaldson,Pierce Brosnan,17600000,0.5398773006134969,2014,SPD Films,Crime,Action,Thriller
The Haunted Mansion,90000000,182290266,99,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",3.4655,5.684,2057,False,Rob Minkoff,Eddie Murphy,92290266,0.5062819207252679,2003,Doom Buggy Productions,Thriller,Fantasy,Comedy
The Crazies,20000000,54956140,101,"['Mystery', 'Horror', 'Action']",3.4642,6.286,2099,False,Breck Eisner,Timothy Olyphant,34956140,0.6360734214593674,2010,Penn Station Entertainment,Mystery,Horror,Action
Resident Evil: Apocalypse,45000000,129342769,94,"['Horror', 'Action', 'Science Fiction']",3.4605,6.354,4440,True,Alexander Witt,Milla Jovovich,84342769,0.6520872380581244,2004,Davis Films/Impact Pictures,Horror,Action,Science Fiction
Widows,42000000,73900000,129,"['Crime', 'Thriller', 'Drama']",3.4602,6.488,2336,False,Steve McQueen,Viola Davis,31900000,0.4316644113667118,2018,20th Century Fox,Crime,Thriller,Drama
Sorry to Bother You,3200000,18200000,112,"['Fantasy', 'Science Fiction', 'Comedy']",3.4586,6.795,1610,False,Boots Riley,LaKeith Stanfield,15000000,0.8241758241758241,2018,Cinereach,Fantasy,Science Fiction,Comedy
The Secret of Moonacre,32000000,7162618,103,"['Adventure', 'Fantasy', 'Romance']",3.4578,6.5,457,False,Gábor Csupó,Dakota Blue Richards,-24837382,-3.4676401840779447,2009,Forgan-Smith Entertainment,Adventure,Fantasy,Romance
Identity Thief,35000000,173965010,111,"['Comedy', 'Crime']",3.4565,5.855,3365,False,Seth Gordon,Jason Bateman,138965010,0.7988101170459508,2013,Stuber Pictures,Comedy,Crime,
Babylon A.D.,70000000,72109200,101,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",3.455,5.657,2141,False,Mathieu Kassovitz,Vin Diesel,2109200,0.029250081820350247,2008,Babylon,Action,Adventure,Science Fiction
Life Itself,10000000,7997774,118,"['Drama', 'Romance']",3.4512,7.218,581,False,Dan Fogelman,Oscar Isaac,-2002226,-0.25034790930576434,2018,FilmNation Entertainment,Drama,Romance,
The Benchwarmers,33000000,65000000,85,['Comedy'],3.4511,5.86,894,True,Dennis Dugan,Rob Schneider,32000000,0.49230769230769234,2006,Revolution Studios,Comedy,,
Cellular,25000000,57678321,94,"['Action', 'Thriller', 'Drama', 'Crime']",3.4508,6.4,1949,False,David R. Ellis,Kim Basinger,32678321,0.566561585591231,2004,Electric Entertainment,Action,Thriller,Drama
The Stepford Wives,90000000,102000000,93,"['Comedy', 'Science Fiction', 'Horror']",3.448,5.685,1347,False,Frank Oz,Nicole Kidman,12000000,0.11764705882352941,2004,Paramount Pictures,Comedy,Science Fiction,Horror
American Fiction,16000000,22483370,117,"['Comedy', 'Drama']",3.4472,7.319,1117,False,Cord Jefferson,Jeffrey Wright,6483370,0.2883629100085975,2023,MRC,Comedy,Drama,
Reagan,25000000,30107173,141,"['History', 'Drama']",3.4466,6.2,79,False,Sean McNamara,Dennis Quaid,5107173,0.169633097069592,2024,Rawhide Pictures,History,Drama,
Eastern Promises,51500000,56106607,101,"['Thriller', 'Crime', 'Mystery']",3.4398,7.356,3459,False,David Cronenberg,Viggo Mortensen,4606607,0.08210453717153134,2007,Focus Features,Thriller,Crime,Mystery
The Host,44000000,63300000,125,"['Action', 'Adventure', 'Science Fiction']",3.4395,6.285,3947,False,Andrew Niccol,Saoirse Ronan,19300000,0.3048973143759874,2013,Open Road Films,Action,Adventure,Science Fiction
Date Night,55000000,152300000,88,"['Comedy', 'Action', 'Adventure']",3.4385,6.101,2908,False,Shawn Levy,Steve Carell,97300000,0.63887065003283,2010,Dune Entertainment,Comedy,Action,Adventure
Cinderella Man,88000000,108539911,144,"['Romance', 'Drama', 'History']",3.4379,7.56,2260,False,Ron Howard,Russell Crowe,20539911,0.18923832543035712,2005,Universal Pictures,Romance,Drama,History
The Gift,5000000,58978653,108,"['Thriller', 'Mystery', 'Drama']",3.4329,6.692,3289,False,Joel Edgerton,Joel Edgerton,53978653,0.9152235640240886,2015,Blumhouse Productions,Thriller,Mystery,Drama
The Danish Girl,15000000,64200000,119,['Drama'],3.4328,7.568,5804,False,Tom Hooper,Eddie Redmayne,49200000,0.7663551401869159,2015,Pretty Pictures,Drama,,
The Gift,10000000,12008642,112,"['Horror', 'Drama', 'Thriller', 'Mystery']",3.4327,6.464,1265,False,Sam Raimi,Cate Blanchett,2008642,0.16726637366656447,2000,Lakeshore Entertainment,Horror,Drama,Thriller
Happy Feet Two,130000000,150406466,99,"['Animation', 'Comedy', 'Family']",3.4283,6.178,1646,True,George Miller,Elijah Wood,20406466,0.13567545693148592,2011,Warner Bros. Pictures,Animation,Comedy,Family
The House with a Clock in Its Walls,42000000,131523093,105,"['Comedy', 'Fantasy', 'Family', 'Horror']",3.4272,6.3,2204,False,Eli Roth,Jack Black,89523093,0.6806644442280566,2018,Amblin Entertainment,Comedy,Fantasy,Family
Babel,25000000,135330835,143,['Drama'],3.4267,7.17,3843,False,Alejandro González Iñárritu,Rinko Kikuchi,110330835,0.8152675256899139,2006,Anonymous Content,Drama,,
Defiance,32000000,51155219,137,"['Action', 'Drama', 'History', 'War']",3.4252,6.8,1772,False,Edward Zwick,Daniel Craig,19155219,0.3744528784052317,2008,Paramount Vantage,Action,Drama,History
T2 Trainspotting,18000000,41681746,117,"['Drama', 'Comedy', 'Crime']",3.4237,6.946,3187,True,Danny Boyle,Ewan McGregor,23681746,0.5681562859674832,2017,Creative Scotland,Drama,Comedy,Crime
The Fast and the Furious: Tokyo Drift,85000000,158964610,104,"['Action', 'Crime', 'Drama', 'Thriller']",3.4195,6.52,7121,True,Justin Lin,Lucas Black,73964610,0.4652897899727493,2006,MP Munich Pape Filmproductions,Action,Crime,Drama
The Dead Don't Die,11000000,15800000,104,"['Horror', 'Comedy', 'Fantasy']",3.4166,5.442,2657,False,Jim Jarmusch,Bill Murray,4800000,0.3037974683544304,2019,Focus Features,Horror,Comedy,Fantasy
Voyagers,20000000,4298184,108,"['Science Fiction', 'Thriller']",3.4128,5.956,900,False,Neil Burger,Tye Sheridan,-15701816,-3.653127925654183,2021,Nota Bene,Science Fiction,Thriller,
Joy Ride,23000000,36642838,97,"['Mystery', 'Thriller', 'Drama']",3.4118,6.5,1238,True,John Dahl,Paul Walker,13642838,0.3723193601980283,2001,Regency Enterprises,Mystery,Thriller,Drama
The Flock,35000000,7155358,105,"['Crime', 'Drama', 'Mystery', 'Thriller']",3.4113,5.621,263,False,Andrew Lau Wai-Keung,Richard Gere,-27844642,-3.8914393940876195,2007,Lucky 50 Productions,Crime,Drama,Mystery
Dear John,25000000,114977104,108,"['Drama', 'Romance', 'War']",3.4088,6.8,4183,False,Lasse Hallström,Amanda Seyfried,89977104,0.7825654053697508,2010,Screen Gems,Drama,Romance,War
Winnie the Pooh,30000000,14460000,63,"['Animation', 'Family', 'Comedy', 'Adventure']",3.4012,6.9,891,False,Don Hall,Jim Cummings,-15540000,-1.0746887966804979,2011,Walt Disney Animation Studios,Animation,Family,Comedy
